Model,label,precision,recall,f1,support
Decision Trees (LightGBM),no_thrust,0.2456,0.2489,0.2472,225
Decision Trees (LightGBM),chemical,0.2476,0.2311,0.2391,225
Decision Trees (LightGBM),electric,0.2542,0.2711,0.2624,225
Decision Trees (LightGBM),impulsive,0.2523,0.2489,0.2506,225
Decision Trees (LightGBM),macro_avg,0.2499,0.25,0.2498,900
Decision Trees (LightGBM),weighted_avg,0.2499,0.25,0.2498,900
Decision Trees (LightGBM),t_no_thrust,56.0,53.0,62.0,54
Decision Trees (LightGBM),t_chemical,57.0,52.0,59.0,57
Decision Trees (LightGBM),t_electric,56.0,53.0,61.0,55
Decision Trees (LightGBM),t_impulsive,59.0,52.0,58.0,56
MiniRocket,no_thrust,0.416,0.44,0.4276,225
MiniRocket,chemical,0.5164,0.56,0.5373,225
MiniRocket,electric,0.4045,0.32,0.3573,225
MiniRocket,impulsive,0.8625,0.92,0.8903,225
MiniRocket,macro_avg,0.5498,0.56,0.5532,900
MiniRocket,weighted_avg,0.5498,0.56,0.5532,900
MiniRocket,t_no_thrust,99.0,53.0,70.0,3
MiniRocket,t_chemical,37.0,126.0,35.0,27
MiniRocket,t_electric,98.0,52.0,72.0,3
MiniRocket,t_impulsive,4.0,13.0,1.0,207
LSTM,no_thrust,0.0,0.0,0.0,225
LSTM,chemical,0.0,0.0,0.0,225
LSTM,electric,0.0,0.0,0.0,225
LSTM,impulsive,0.25,1.0,0.4,225
LSTM,macro_avg,0.0625,0.25,0.1,900
LSTM,weighted_avg,0.0625,0.25,0.1,900
LSTM,t_no_thrust,0.0,0.0,0.0,225
LSTM,t_chemical,0.0,0.0,0.0,225
LSTM,t_electric,0.0,0.0,0.0,225
LSTM,t_impulsive,0.0,0.0,0.0,225
Mamba,no_thrust,0.25,0.2,0.2222,225
Mamba,chemical,0.25,0.2711,0.2601,225
Mamba,electric,0.25,0.0489,0.0818,225
Mamba,impulsive,0.25,0.48,0.3288,225
Mamba,macro_avg,0.25,0.25,0.2232,900
Mamba,weighted_avg,0.25,0.25,0.2232,900
Mamba,t_no_thrust,45.0,61.0,11.0,108
Mamba,t_chemical,45.0,61.0,11.0,108
Mamba,t_electric,45.0,61.0,11.0,108
Mamba,t_impulsive,45.0,61.0,11.0,108
Transformer,no_thrust,0.0,0.0,0.0,225
Transformer,chemical,0.0,0.0,0.0,225
Transformer,electric,0.25,1.0,0.4,225
Transformer,impulsive,0.0,0.0,0.0,225
Transformer,macro_avg,0.0625,0.25,0.1,900
Transformer,weighted_avg,0.0625,0.25,0.1,900
Transformer,t_no_thrust,0.0,0.0,225.0,0
Transformer,t_chemical,0.0,0.0,225.0,0
Transformer,t_electric,0.0,0.0,225.0,0
Transformer,t_impulsive,0.0,0.0,225.0,0
1D-CNN (InceptionTime),no_thrust,0.0,0.0,0.0,225
1D-CNN (InceptionTime),chemical,0.0,0.0,0.0,225
1D-CNN (InceptionTime),electric,0.25,0.08,0.1212,225
1D-CNN (InceptionTime),impulsive,0.25,0.92,0.3932,225
1D-CNN (InceptionTime),macro_avg,0.125,0.25,0.1286,900
1D-CNN (InceptionTime),weighted_avg,0.125,0.25,0.1286,900
1D-CNN (InceptionTime),t_no_thrust,0.0,0.0,18.0,207
1D-CNN (InceptionTime),t_chemical,0.0,0.0,18.0,207
1D-CNN (InceptionTime),t_electric,0.0,0.0,18.0,207
1D-CNN (InceptionTime),t_impulsive,0.0,0.0,18.0,207
